06-1499,1/1/1800,0,,
04-0969,5/2/04,3,12,180
04-0962,5/2/04,24,80,1565
04-0929,5/6/04,6,103,1090
04-1042,5/10/04,6,14.5,250
04-1050,5/11/04,0,,
04-5205R,5/14/04,0,,
04-1098,5/15/04,5,5,0
04-5213R,5/23/04,0,,
04-1211,5/24/04,10,9,111
04-1222,5/27/04,3,9.5,221
04-1280,6/4/04,0,,
04-ES-025,6/4/04,2,8,35
04-170455,6/5/04,0,,
04-ES-026,6/5/04,13,66.5,449
04-173010,6/8/04,2,1,0
04-ES-030,6/9/04,3,47.67,995
04-1343,6/10/04,4,15,295
04-ES-031,6/12/04,20,96,733
04-R1-012,6/23/04,0,,
04-1464,6/25/04,4,3,30
04-1550,7/2/04,33,41.25,1013
04-1587,7/5/04,32,87.5,1190
04-R-5295,7/9/04,0,,
04-1648,7/11/04,33,137.75,2225
04-1671,7/13/04,94,2238.67,12485
04-1699,7/15/04,0,,
04-1714,7/17/04,10,14,286
04-1709,7/17/04,14,63.5,858
04-1742,7/18/04,38,305.5,3145
04-1733,7/18/04,7,9.33,115
04-ES-038,7/18/04,4,104,1060
04-1752,7/19/04,1,3,50
04-1865,7/27/04,4,14,360
1553,7/30/04,54,694.05,4655
3744,7/31/04,4,7.67,100
3379,7/31/04,22,90,1140
19815,8/2/04,0,,
11414,8/2/04,18,56.33,1311
58897,8/10/04,0,,
57801,8/10/04,17,64,478
75332,8/14/04,0,,
95786,8/19/04,12,34.25,601
105648,8/21/04,52,174.25,3024
104917,8/21/04,19,47.25,642
04-2180-08-21,8/21/04,3,28.5,250
111856,8/22/04,32,88.17,2273
113317,8/23/04,7,134,780
123179,8/26/04,0,,
102361,8/27/04,11,134.5,925
04-ES-0054,8/27/04,25,197.17,1469
151667,9/2/04,12,153.5,840
149476,9/2/04,18,85.33,1280
04-ES-057,9/2/04,7,58.5,660
159703,9/4/04,20,56.5,950
163355,9/5/04,5,4.17,10
102361,9/8/04,4,36,260
176139,9/8/04,0,,
186366,9/12/04,3,9,385
206820,9/17/04,7,18.5,540
202437,9/17/04,5,224,0
223255,9/23/04,7,32,460
224716,9/24/04,0,,
230195,9/26/04,18,99,1195
241518,10/2/04,3,11.18,60
241153,10/2/04,0,,
259049,10/8/04,30,137.25,1271
266719,10/10/04,19,88,760
270372,10/11/04,0,,
300321,10/19/04,1,2.25,50
348534,10/30/04,6,36.5,575
377388,11/10/04,5,32.1,435
383232,11/12/04,0,,
04-burien-01,11/18/04,0,,
447149,11/20/04,13,13,180
04-R15524,11/20/04,0,,
411355,11/21/04,18,109.5,885
418295,11/23/04,10,5.5,15
425600,11/25/04,1,3.5,60
437653,11/29/04,1,4.5,110
04-ES-065,12/4/04,16,166.5,1764
460298,12/6/04,42,186.67,2255
04-ES-067,12/8/04,13,70.5,562
478195,12/11/04,0,,
04-ES-066,12/12/04,2,39,395
482943,12/13/04,0,,
489152,12/14/04,1,2,60
487326,12/14/04,2,8.25,60
05-04-ES-066,1/1/05,10,150,920
05-0043,1/6/05,3,15,500
05-0055,1/7/05,44,146.1,2042
05-0111,1/14/05,9,55,460
05-0131,1/15/05,10,11,240
05-0145,1/17/05,17,41.42,905
05-0202,1/23/05,26,118.25,2855
03-0338,2/7/05,7,77,1040
05-ES-004,2/8/05,5,29.5,391
05-0355,2/10/05,29,221.08,3380
05-0361,2/11/05,18,78.5,1570
05-0379,2/12/05,6,9,105
05-ES-007,2/13/05,5,13,140
05-0410,2/17/05,10,5.25,50
34090,2/17/05,0,,
05-0433,2/19/05,4,24,810
05-0489,2/25/05,43,398.92,3323
05-0545,3/3/05,6,37,790
05-0554,3/4/05,41,374.58,3215
05-0550,3/4/05,0,,
05-0567,3/5/05,0,,
05-0591,3/8/05,33,38.25,581
05-0584,3/8/05,0,,
05-0602,3/10/05,0,,
05-0640,3/12/05,9,22,555
05-0656,3/13/05,6,5.25,46
05-0652,3/13/05,20,30.13,740
05-0691,3/17/05,0,,
05-ES-015,3/19/05,1,5,35
05-ES-014,3/19/05,7,53,700
05-0768,3/27/05,3,7.25,160
05-es-016,4/1/05,4,39,497
05-0881,4/9/05,20,124,1222
05-0875,4/9/05,22,170.42,1838
05-0883,4/9/05,0,,
05-ES-018,4/13/05,2,9,60
05-0913,4/14/05,25,141.75,1032
05-ES-022,4/21/05,10,157.25,2353
05-0996,4/22/05,0,,
05-1021,4/25/05,0,,
05-1060,4/27/05,6,39.5,830
05-1103,5/1/05,40,188.28,2130
05-1096,5/1/05,44,162.5,1894
05-1106,5/2/05,5,15,185
05-0112,5/3/05,10,73.5,358
05-1150,5/7/05,3,6.75,200
05-1137,5/7/05,10,75,415
05-1161,5/8/05,9,22.5,400
05-1162,5/9/05,67,962.58,5102
05-1203,5/12/05,41,170.83,2210
05-1223,5/14/05,19,148.25,1845
05-R5191,5/14/05,0,,
05-1196,5/14/05,10,135.5,1925
05-1273,5/19/05,17,66.25,1031
05-1304,5/23/05,0,,
05-1323,5/25/05,34,149.58,2185
05-1354,5/28/05,0,,
05-1351,5/28/05,18,68.17,1105
05-1363,5/29/05,12,67,645
05-1379,5/30/05,0,,
05-1423,6/4/05,10,73.25,1230
05-1426,6/4/05,6,44.5,830
05-R-5235,6/6/05,0,,
05-1496,6/11/05,4,13.5,170
05-1508,6/12/05,8,8,46
05-ES-029,6/17/05,16,257.75,2165
05-1595,6/23/05,5,67.25,390
51646,6/26/05,0,,
05-1646,6/26/05,0,,
05-1645,6/27/05,3,128.5,20
05-1658,6/28/05,7,39,1280
05-ES-032,6/28/05,3,16.5,100
05-esES-035,7/1/05,1,3,0
05-188474,7/2/05,0,,
05-ES-035,7/2/05,10,186,1920
05-1727,7/6/05,22,294,2425
05-1733,7/10/05,7,59.5,690
05-R-0011,7/12/05,0,,
05-1794,7/12/05,10,16.75,230
05-1837,7/16/05,15,73.75,830
05-1854,7/17/05,0,,
05-1870,7/19/05,0,,
852,7/21/05,36,192,2820
05-ES-037,7/23/05,10,109,1090
14001,7/24/05,47,326.92,4127
19480,7/25/05,28,236.75,2886
32994,7/28/05,29,125.5,2157
45413,7/30/05,36,186.5,1505
43221,7/30/05,26,100.67,1660
49796,7/31/05,2,5.5,4
72076,8/6/05,33,207.5,2563
70615,8/6/05,7,19,610
86320,8/10/05,2,1,10
92164,8/11/05,4,16.18,90
106774,8/14/05,7,13.5,220
117730,8/15/05,7,32.75,270
05-R0014,8/16/05,0,,
05-R0015,8/17/05,0,,
132705,8/19/05,0,,
133071,8/19/05,0,,
129783,8/19/05,0,,
05-ES-043,8/20/05,34,316.25,2580
05-ES-045,8/20/05,1,5.5,30
147314,8/24/05,0,,
166673,8/28/05,35,129.75,2103
165942,8/28/05,3,5.5,60
182378,9/1/05,18,43.33,535
05-ES-047,9/2/05,4,8.5,110
191875,9/4/05,16,21.62,405
205389,9/9/05,0,,
05-ES-050,9/10/05,8,78.5,725
217077,9/11/05,33,69.83,1237
220729,9/12/05,18,26.73,469
217442,9/12/05,3,31.5,42
240817,9/18/05,25,70,1055
238991,9/18/05,3,7.75,260
05-ES-054,9/25/05,11,72.5,550
276976,9/30/05,0,,
05-ES-054,10/1/05,29,263.92,2001
287568,10/3/05,10,41.75,715
295968,10/5/05,0,,
05-0763,10/5/05,0,,
313865,10/11/05,0,,
331397,10/15/05,14,19,375
337607,10/17/05,4,7,175
460693,11/13/05,17,29.5,445
467998,11/16/05,10,43,410
05-ES-061,11/23/05,4,17.75,126
520958,12/6/05,8,69.5,650
540316,12/7/05,0,,
565518,12/8/05,3,,180
520958,12/9/05,1,6,0
06-ES-001,1/4/06,4,9.5,145
06-0072,1/8/06,13,38.17,557
06-0109,1/11/06,2,9,56
06-ES-003,1/11/06,1,4,100
06-0120,1/13/06,2,10,100
06-0185,1/20/06,0,,
06-0200,1/22/06,4,22,195
06-0199,1/22/06,0,,
06-0296,1/29/06,4,9.5,70
06-0323,2/4/06,60,148.25,1826
06-0388,2/9/06,3,11,220
06-0398,2/10/06,4,34,260
05-ES-061,2/11/06,13,86,610
06-0416,2/12/06,7,23.5,352
06-0478,2/18/06,6,19.5,275
06-0477,2/18/06,8,13,270
06-0461,2/18/06,4,25,165
06-0486,2/19/06,7,20,490
06-0485,2/19/06,0,,
06-0481,2/19/06,23,55.25,1020
06-0500,2/20/06,17,59,795
06-0503,2/21/06,4,28.5,430
06-0550,2/26/06,30,134.52,1445
06-0610,3/4/06,0,,
06-0655,3/8/06,0,,
06-0666,3/10/06,17,153.33,755
06-ES-008,3/11/06,1,4.33,40
07-0767,3/17/06,0,,
06-0733,3/19/06,17,161.5,960
06-0737,3/20/06,16,134,1830
06-0736,3/20/06,5,22.5,240
06-0765,3/24/06,34,102.42,1184
06-0827,3/30/06,24,160,760
06-ES-12,4/1/06,0,,
06-0862,4/3/06,0,,
06-0912,4/10/06,0,,
06-0959,4/15/06,21,57.25,810
06-0961,4/15/06,28,269,1257
06-0995,4/19/06,5,2.17,45
06-1078,4/28/06,1,2,0
06-1106,4/30/06,27,43.75,654
06-1123,5/2/06,5,15,80
06-1140,5/3/06,0,,
199150,5/4/06,3,25.5,460
06-1183,5/7/06,0,,
06-1184,5/8/06,0,,
06-1232,5/12/06,28,322,1804
06-1249,5/13/06,2,1,7
06-1355,5/20/06,11,14,440
06-1393,5/23/06,2,4.5,140
06-1413,5/24/06,14,49.5,780
06-1422,5/25/06,0,,
06-1442,5/27/06,25,119,1342
06-1467,5/29/06,5,17.5,198
06-1456,5/29/06,0,,
06-1452,5/29/06,0,,
06-1443,5/31/06,17,173.75,1500
06-1475,6/2/06,0,,
06-1540,6/5/06,4,3.5,70
06-1558,6/7/06,28,133.08,2016
06-1591,6/9/06,74,434.25,2859
06-1580,6/9/06,2,7,70
06-1636,6/14/06,27,74.17,1021
06-1678,6/18/06,19,98.25,1250
06-1671,6/18/06,5,70.83,440
06-1693,6/20/06,33,298.67,2675
PLS,6/23/06,1,1,0
06-1729,6/24/06,2,5,140
06-1736,6/25/06,0,,
06-1759,6/26/06,0,,
06-1825,6/30/06,18,30.8,763
06-1837,7/1/06,15,47.75,780
06-1851,7/2/06,0,,
06-1869,7/3/06,25,81.58,1052
24259,7/9/06,18,13.5,182
22433,7/9/06,11,13.92,225
30834,7/12/06,12,75.25,1360
50922,7/15/06,5,5,60
6,7/15/06,9,134.25,1630
130575,7/18/06,0,,
06-ES-025,7/21/06,4,108.5,1115
98769,7/24/06,8,45,404
06-,7/24/06,6,21.5,200
06-ES-027,7/25/06,9,5,160
121414,7/29/06,5,4.75,80
06-ES-028,7/29/06,44,321,1468
62258,8/1/06,5,10.75,315
144059,8/5/06,26,112,790
184236,8/12/06,20,108.5,1258
196289,8/15/06,30,149.68,2052
06-ES-012,8/18/06,2,12,190
221490,8/22/06,10,14.17,304
347499,9/19/06,31,390.92,3235
357361,9/21/06,10,65,730
359918,9/22/06,1,2.5,50
372335,9/26/06,33,138,1106
376718,9/27/06,23,149,920
384754,9/29/06,13,60,1000
392059,9/30/06,18,81.5,1265
398999,10/3/06,3,7.5,150
0,10/5/06,1,4.42,0
418721,10/8/06,9,52,650
429313,10/11/06,22,96.58,812
438809,10/13/06,8,6.5,115
443192,10/14/06,7,84.45,1105
453784,10/16/06,18,18.5,331
63175,10/19/06,10,96.5,1005
63148,10/21/06,10,118.33,2570
488118,10/23/06,43,176.92,2891
503823,10/28/06,23,122.58,1034
497979,10/28/06,8,126.5,1320
06-es-037,10/30/06,2,7.25,55
535599,11/3/06,14,51,470
525372,11/7/06,0,,
587828,11/12/06,29,229.5,1890
06-ES-038,11/18/06,5,63,674
623257,11/19/06,94,1457.42,9468
627640,11/20/06,12,21.5,220
653208,11/28/06,10,174.25,410
668547,12/2/06,31,176.5,1387
06-ES-040,12/2/06,46,270.92,1475
679139,12/5/06,12,85.5,700
06-ES-0043,12/10/06,2,7.5,90
694844,12/12/06,16,97.92,780
716394,12/15/06,10,21.5,280
734655,12/17/06,18,46.17,660
687905,12/18/06,15,55.17,410
739769,12/18/06,18,234.5,940
752918,12/21/06,90,930.5,7607
06-ES-045,12/23/06,14,153.75,1356
771180,12/26/06,14,40,805
07-0055,1/6/07,25,130.33,1644
07-0135,1/14/07,10,10.5,205
07-0196,1/19/07,15,90.25,934
06-ES-044,1/22/07,2,24,395
07-242,1/24/07,6,13,90
07-0277,1/28/07,29,223.5,1752
07-0367,2/5/07,0,,
07-ES-003,2/17/07,22,186.43,879
07-0497,2/18/07,0,,
07-0535,2/23/07,0,,
07-0565,2/25/07,0,,
07-0624,3/3/07,8,40,0
07-0769,3/17/07,5,15,130
07-0780,3/18/07,0,,
07-0802,3/20/07,7,8.5,149
07-0948,4/3/07,6,8,234
07-1027,4/11/07,3,2,36
07-1122,4/21/07,23,98.08,935
07-1154,4/24/07,26,118,1371
07-1243,5/2/07,10,10.25,305
07-ES-013,5/2/07,2,7,80
07-1267,5/5/07,19,56.75,1287
06-1779,5/5/07,16,201.2,2830
07-1286,5/7/07,1,4,10
07-1200,5/7/07,0,,
07-1323,5/9/07,48,357.17,1960
07-1332,5/10/07,19,58.5,1300
07-1362,5/12/07,23,126.5,760
07-ES-010,5/12/07,20,182.75,824
07-1387,5/13/07,33,143.67,1445
07-1393,5/14/07,5,27.5,185
07-1428,5/17/07,3,8.5,100
07-1441,5/19/07,84,1148,4981
07-1462,5/20/07,5,9,120
07-1525,5/25/07,0,,
07-1568,5/28/07,0,,
07-1578,5/30/07,3,7,180
07-1606,6/4/07,23,43.5,753
07-1742,6/11/07,0,,
07-1752,6/12/07,0,,
07-ES-019,6/14/07,6,21,265
07-1826,6/17/07,51,293,2210
07-1824,6/19/07,0,,
07-1846,6/19/07,28,139.87,840
07-1876,6/23/07,38,190.5,1278
22828,6/30/07,18,140.75,809
07-T-1073,7/4/07,23,191.08,942
51318,7/5/07,0,,
07-ES-023,7/10/07,34,327.75,1685
83459,7/11/07,13,19.5,394
132036,7/19/07,0,,
169656,7/26/07,33,134.53,1301
176595,7/28/07,14,114,1770
188649,7/30/07,9,7,100
208007,8/2/07,29,143,455
207642,8/2/07,21,37.5,800
216042,8/4/07,15,232,1296
220790,8/5/07,32,157.5,1554
246722,8/10/07,0,,
254027,8/11/07,0,,
07-ES-026,8/11/07,12,72,522
262427,8/12/07,61,988.92,5045
271558,8/14/07,5,11,150
295664,8/18/07,33,82,1717
294933,8/18/07,6,21.5,110
318309,8/23/07,5,5.5,80
338398,8/27/07,25,106.62,1021
335111,8/27/07,3,4,50
341685,8/28/07,1,5,0
350451,8/30/07,4,22.67,315
371270,9/3/07,0,,
07-ES-029,9/3/07,3,9.5,106
378209,9/5/07,18,31.5,595
393915,9/8/07,39,381.18,2419
392089,9/8/07,0,,
398298,9/9/07,3,3.5,12
397202,9/9/07,43,144.67,1809
400855,9/10/07,20,91.5,1970
407428,9/11/07,0,,
405967,9/11/07,4,12.5,170
425691,9/15/07,26,57,1180
427517,9/16/07,0,,
426421,9/16/07,28,298.58,1590
442126,9/20/07,14,417,2690
07-ES-031,9/21/07,4,30,290
07-ES-030,9/22/07,23,185,830
07-ES-046,9/27/07,3,13,106
469885,9/27/07,3,2,5
485226,10/1/07,8,9.5,210
496183,10/4/07,43,484.92,2801
07-3258N,10/4/07,32,516.5,3491
510063,10/8/07,15,543.5,2373
521750,10/11/07,9,20,400
529785,10/13/07,10,49,658
556447,10/21/07,2,2,30
571057,10/22/07,10,0.5,40
580554,10/26/07,0,,
587493,10/27/07,24,87.83,905
582745,10/27/07,8,74,1275
593702,10/28/07,21,154.75,1053
605390,10/31/07,15,43,1130
604659,10/31/07,10,10.5,195
630592,11/7/07,3,2,20
725555,11/28/07,7,7,225
07-ES-035,12/1/07,23,153.92,996
738703,12/2/07,0,,
740164,12/2/07,33,150,2595
07-03922,12/2/07,0,,
737242,12/2/07,0,,
747834,12/3/07,39,326,3296
751852,12/4/07,14,351.5,1452
754044,12/4/07,4,50,500
769019,12/9/07,3,15.67,0
775228,12/12/07,4,7.5,140
800065,12/19/07,8,113.25,782
826362,12/26/07,3,9,100
813213,12/26/07,3,9,100
824901,12/26/07,0,,
07-ES-037,12/27/07,2,10,60
08-0006,1/1/08,0,,
08-0036,1/4/08,17,29,380
*,1/15/08,0,,
08-0151,1/15/08,0,,
08-ES-0004,1/19/08,6,44.5,160
08-0244,1/26/08,30,431.75,4021
08-0249,1/27/08,10,11.5,295
08-0263,1/29/08,3,,0
08-0379,2/9/08,26,215,1430
08-0453,2/17/08,34,147,1447
08-0452,2/17/08,8,28,0
08-448,2/17/08,5,24,365
08-0467,2/19/08,3,23.5,200
17380,2/21/08,3,11.25,40
08-0504,2/23/08,23,38.17,889
08-ES-008,2/23/08,3,11,210
08-0591,2/26/08,19,21.5,270
08-ES-0012,3/4/08,3,16.5,360
08-0750,3/19/08,11,7,111
08-ES-21,3/20/08,2,6.5,122
08-ES-0020,3/22/08,6,43.5,434
08-ES-0018,3/29/08,6,29.5,580
08-ES-0023,4/5/08,54,470.83,2741
08-ES-0024,4/13/08,3,28,200
08-1019,4/16/08,9,6.83,80
08-1141,4/29/08,7,52,590
08-1194,5/2/08,28,93.75,959
08-1185,5/2/08,5,14,200
08-1272,5/8/08,6,24,264
08-1308,5/10/08,4,6,0
08-1342,5/13/08,19,79,832
08-1392,5/16/08,0,,
08-1389,5/16/08,14,11.75,210
08-1416,5/17/08,52,455.67,3996
08-1408,5/17/08,34,267.5,2684
08-1503,5/24/08,27,288.5,1620
08-1504,5/24/08,30,120,1047
08-1418,5/25/08,42,159.92,2119
08-1408 Div 2,5/31/08,42,339.17,1640
08-1617,6/2/08,37,370,834
08-1673,6/8/08,2,14,0
08-1745,6/16/08,9,84,630
08-1849,6/21/08,38,116.58,1411
08-1857,6/22/08,0,,
08-1886,6/24/08,39,67.75,945
23590,6/29/08,0,,
21763,6/29/08,22,76.38,1249
20668,6/29/08,18,52.5,980
19207,6/29/08,32,158.25,1935
59384,7/5/08,6,28,200
08-163964,7/6/08,3,6,0
62671,7/6/08,3,6,0
67785,7/7/08,0,,
68515,7/7/08,29,71.83,1127
70707,7/8/08,1,6,80
70342,7/8/08,0,,
76915,7/10/08,3,14.25,145
83124,7/11/08,27,62.83,1023
106866,7/15/08,32,93.83,923
108692,7/16/08,17,52.08,295
136450,7/21/08,33,230,1262
08-ES-0039,7/26/08,58,132.08,914
08-ES-0040,8/5/08,4,8.5,65
08-ES-042,8/6/08,5,43.83,245
221551,8/7/08,14,16.25,335
237257,8/10/08,6,17.5,297
63767,8/12/08,10,23.5,430
263189,8/15/08,14,86,1258
267206,8/16/08,3,18,0
272320,8/17/08,36,477.82,3907
301174,8/21/08,57,568.13,4145
08-ES-0045,8/21/08,25,367.42,3805
308113,8/23/08,14,53,778
313227,8/24/08,11,15.75,305
321262,8/27/08,25,503.5,1715
328567,8/28/08,33,186.25,1385
338064,8/30/08,17,77.5,850
347195,9/1/08,40,387.15,2411
341716,9/1/08,1,7,0
352674,9/2/08,32,142.83,229
353404,9/3/08,8,22.5,285
358518,9/4/08,41,185.83,2498
366918,9/6/08,37,173.67,1411
372762,9/8/08,7,7,102
397964,9/14/08,49,444.5,2816
414399,9/18/08,30,370.5,3309
432296,9/21/08,3,57.5,330
430470,9/21/08,5,157.5,320
431931,9/21/08,23,38.75,676
453115,9/26/08,0,,
451288,9/26/08,6,11,220
459324,9/28/08,36,116.73,1452
480874,10/3/08,12,32.5,720
483065,10/5/08,20,109,670
500597,10/8/08,6,7.5,100
516667,10/12/08,29,172.92,1946
514476,10/12/08,27,90.47,1332
08-ES-0056,10/12/08,2,4,70
520685,10/13/08,28,93.25,1052
517763,10/13/08,14,295.83,1284
562688,10/24/08,31,60.25,829
08-ES-0059,10/25/08,2,18,150
569993,10/26/08,48,768.17,3242
621492,11/7/08,7,11.45,209
633545,11/10/08,35,348.42,2313
631719,11/10/08,1,1,2
658381,11/15/08,6,48,370
633545,11/15/08,53,469.83,2888
687966,11/23/08,22,42.33,912
702575,11/27/08,34,146.55,1149
701480,11/27/08,24,103.42,872
707324,11/29/08,44,113.5,1254
713898,12/1/08,10,21,283
736177,12/8/08,0,,
750787,12/14/08,42,308.75,1700
740560,12/16/08,0,,
803383,12/31/08,0,,
09-0082,1/7/09,27,31.5,632
09-0153,1/13/09,39,152.83,1374
09-0214,1/18/09,19,33.5,830
09-0266,1/20/09,10,9.5,170
09-0277,1/21/09,16,120,500
09-0367,1/30/09,2,7,56
09-0367,2/6/09,4,18,220
09-0493,2/13/09,15,25.08,371
09-0551,2/21/09,41,210.92,1762
09-T-1043.3.1,2/28/09,6,22.5,340
09-0770,3/19/09,23,39.67,591
09-0822,3/24/09,2,6,80
09-0845,3/26/09,18,32.75,485
09-0909,3/31/09,5,3.5,60
09-0927,4/2/09,0,,
09-0930,4/2/09,19,80.92,731
09-0955,4/4/09,0,,
09-0944,4/4/09,28,87.5,1285
09-0973,4/6/09,24,33.25,515
09-1007,4/9/09,36,215.82,1388
09-1011,4/10/09,6,17.5,298
09-1064,4/16/09,4,20,240
09-1078,4/17/09,0,,
09-00000,4/29/09,13,8,145
09-1248,5/2/09,9,57.5,425
09-1311,5/7/09,4,6,0
09-1322,5/8/09,3,5,120
09-1578,5/9/09,36,82.75,1545
09-1337,5/10/09,40,106.02,1581
09-1388,5/15/09,24,68,635
09-1407,5/17/09,24,88,1290
09-1456,5/22/09,46,245.75,1525
09-1478,5/23/09,0,,
09-1405,5/29/09,8,84,620
09-1549,5/30/09,11,28,150
09-1543,5/30/09,46,275.42,1765
09-ES-0022,6/3/09,6,25.25,205
09-1616,6/4/09,21,49.25,736
09-1634,6/6/09,7,56,315
09-1741,6/13/09,30,101.5,1597
09-1768,6/14/09,26,31.75,527
09-1819,6/18/09,12,33.75,602
09-E-0026,6/20/09,2,22.5,225
09-1854,6/21/09,19,293.75,3345
245,6/24/09,13,25.08,545
2436,6/25/09,14,106.75,889
15585,6/27/09,18,69,1460
10106,6/28/09,22,317,1057
17411,6/28/09,39,340.25,2456
56128,7/4/09,2,2,40
73659,7/8/09,3,,0
81694,7/10/09,19,82.25,1065
09-1703,7/10/09,22,280.17,2160
95574,7/11/09,1,2,0
85712,7/11/09,18,94.42,515
91191,7/12/09,4,27,200
103609,7/14/09,38,133.83,1282
107992,7/15/09,30,85.85,1329
127715,7/18/09,17,79.42,935
09-ES-030,7/18/09,43,377.82,2955
133924,7/19/09,43,394,2080
132828,7/19/09,27,121.68,1251
150359,7/22/09,14,44.25,830
157299,7/23/09,27,173,1175
167526,7/25/09,20,88.5,1175
174831,7/26/09,16,42,745
213182,8/1/09,19,63.92,945
09-ES-0034,8/1/09,4,28.25,293
221947,8/3/09,18,91,650
232540,8/4/09,25,163.42,2116
225600,8/4/09,13,45.33,550
242401,8/6/09,28,302.42,1075
241306,8/6/09,21,57.75,649
238018,8/6/09,11,54.75,965
250072,8/9/09,14,188,934
261028,8/11/09,36,414.92,1533
265046,8/12/09,11,50.25,277
278560,8/14/09,4,4.5,56
09-ES-0038,8/15/09,4,116,830
288422,8/16/09,5,10,0
288057,8/16/09,21,108.5,790
302666,8/20/09,11,32.33,658
305953,8/20/09,3,6,140
316545,8/22/09,14,88.7,1371
326407,8/25/09,37,260.48,2665
327137,8/26/09,7,69,175
350513,8/29/09,26,280.75,735
353070,8/30/09,16,33.25,565
342113,8/30/09,5,77.5,1000
361471,9/1/09,26,167.83,1057
371332,9/3/09,26,55.75,706
405664,9/10/09,13,21.75,240
457529,9/24/09,11,52,873
09-ES-046,9/25/09,20,272.5,2480
466295,9/26/09,22,93.5,1635
468121,9/27/09,2,4,150
09-ES-044,10/3/09,42,421.75,2109
489671,10/4/09,2,4.5,100
499532,10/6/09,16,43.5,650
517794,10/10/09,3,8.33,15
509029,10/10/09,7,102.5,170
518890,10/11/09,21,104.17,1620
500263,10/11/09,4,48,610
553953,10/17/09,34,147,1079
547014,10/17/09,12,82.25,897
585728,10/23/09,12,39.5,515
593764,10/24/09,23,130.25,1050
627732,11/1/09,14,37.5,447
632480,11/3/09,13,136.25,1195
